20,Homens,0,BR,Brasil,1722069,1745259,1757061,1766365,1775025,1776202,1768986,1755724,1737699,1720440,1704453,1695840,1698687,1703880,1706299,1707860,1707724,1704719,1701114,1697844,1684278,1655625,1624664,1597154,1576855,1560954,1546130,1506757,1493538,1485744,1462663,1470009,1479348,1473338,1488137,1518102,1485426,1453132,1474061,1457438,1401750,1354850,1309675,1276288,1255637,1230165,1208285,1188715,1170951,1155033,1140813,1127610,1115277,1103790,1093344,1083615,1074125,1064529,1055263,1046501,1037809,1028846,1019690,1010665,1001781,992774,983397,973829,964173,954206,943882
21,Homens,0,BR,Brasil,1680200,1717241,1740316,1752068,1761445,1770260,1771542,1764349,1751060,1733014,1710070,1690230,1684870,1689758,1695365,1696843,1697219,1695655,1691488,1690956,1690800,1677462,1645902,1614269,1588776,1569421,1554418,1540470,1502034,1489638,1482643,1460009,1467393,1476763,1470813,1485625,1515577,1482992,1450785,1471708,1455141,1399582,1352796,1307742,1274457,1253877,1228482,1206675,1187169,1169466,1153609,1139441,1126289,1114006,1102567,1092164,1082480,1073028,1063476,1054247,1045523,1036867,1027938,1018818,1009824,1000975,991999,982652,973114,963488,953548
22,Homens,0,BR,Brasil,1628259,1675142,1712045,1735048,1746871,1756412,1765348,1766659,1759423,1746098,1722211,1695058,1678682,1675587,1680937,1685596,1685787,1684665,1681814,1680764,1683522,1683546,1667198,1634793,1605643,1581151,1562745,1548652,1535588,1498090,1486536,1479978,1457430,1464842,1474245,1468346,1483168,1513105,1480605,1448477,1469394,1452891,1397466,1350802,1305861,1272672,1252164,1226845,1205109,1185669,1168025,1152223,1138105,1125007,1112774,1101378,1091020,1081376,1071963,1062451,1053262,1044571,1035950,1027060,1017969,1009012,1000189,991247,981930,972420,962822
23,Homens,0,BR,Brasil,1571322,1623131,1669867,1706693,1729744,1741725,1751385,1760337,1761600,1754311,1735229,1706983,1683354,1669330,1666731,1671165,1674528,1673228,1670779,1670996,1673290,1676147,1673169,1655858,1626145,1598016,1574488,1556999,1543791,1531588,1494986,1483883,1477378,1454911,1462355,1471781,1465929,1480757,1510679,1478258,1446204,1467131,1450700,1395410,1348857,1304028,1270937,1250498,1225251,1203583,1184208,1166626,1150875,1136813,1123761,1111575,1100226,1089910,1080306,1070931,1061456,1052304,1043651,1035068,1026204,1017149,1008223,999430,990518,981232,971749
24,Homens,0,BR,Brasil,1516996,1566260,1617931,1664593,1701452,1724637,1736712,1746379,1755261,1756473,1743671,1720272,1695471,1674177,1660659,1657213,1660394,1662350,1659765,1660272,1663763,1666083,1666019,1662011,1647364,1618638,1591464,1568837,1552214,1539836,1528445,1492334,1481294,1474839,1452446,1459919,1469363,1463558,1478388,1508287,1475945,1443977,1464926,1448564,1393411,1346967,1302247,1269249,1248878,1223701,1202104,1182789,1165264,1149566,1135555,1122551,1110409,1099106,1088833,1079265,1069929,1060493,1051378,1042759,1034209,1025375,1016354,1007458,998694,989815,980554
25,Homens,0,BR,Brasil,1470379,1512093,1561240,1612842,1659513,1696476,1719722,1731779,1741372,1750197,1746262,1729313,1709192,1686643,1665843,1651562,1646954,1648852,1649615,1649829,1653462,1656897,1656429,1655312,1653674,1639899,1612085,1585794,1564008,1548188,1536588,1525623,1489620,1478639,1472238,1449922,1457421,1466884,1461122,1475954,1505827,1473583,1441723,1462693,1446404,1391386,1345053,1300447,1267542,1247239,1222136,1200608,1181355,1163890,1148247,1134288,1121332,1109240,1097980,1087746,1078222,1068923,1059524,1050449,1041860,1033349,1024546,1015559,1006691,997959,989112
26,Homens,0,BR,Brasil,1435717,1465658,1507271,1556351,1607960,1654694,1691685,1714890,1726858,1736403,1740498,1732677,1718789,1700806,1678734,1657248,1641918,1636174,1636981,1640372,1643499,1646981,1647798,1646301,1647234,1646354,1633381,1606402,1580921,1559907,1544827,1533636,1522733,1486838,1475918,1469571,1447332,1454855,1464333,1458616,1473451,1503322,1471191,1439441,1460434,1444219,1389336,1343119,1298628,1265816,1245584,1220557,1199099,1179910,1162505,1146918,1133008,1120106,1108062,1096847,1086656,1077175,1067916,1058551,1049516,1040963,1032488,1023717,1014762,1005929,997227
27,Homens,0,BR,Brasil,1410608,1431145,1460998,1502557,1551638,1603286,1650019,1686952,1710066,1721976,1727232,1727757,1722755,1710837,1693325,1670651,1648232,1631900,1625201,1628418,1634480,1637395,1638446,1638298,1638686,1640297,1640102,1627855,1601626,1576873,1556556,1541869,1530742,1519898,1484107,1473244,1466947,1444780,1452325,1461822,1456145,1470997,1500879,1468863,1437223,1458233,1442094,1387345,1341239,1296858,1264138,1243977,1219022,1197633,1178504,1161157,1145629,1131768,1118914,1106917,1095750,1085597,1076160,1066936,1057610,1048612,1040097,1031653,1022917,1013995,1005192
28,Homens,0,BR,Brasil,1387457,1406092,1426571,1456384,1497957,1547069,1598708,1645372,1682215,1705262,1713305,1715309,1718401,1715208,1703721,1685686,1662188,1638902,1621732,1617254,1622865,1628666,1629378,1629585,1631147,1632144,1634362,1634779,1623182,1597624,1573523,1553577,1538964,1527899,1517110,1481423,1470614,1464358,1442262,1449832,1459343,1453722,1468610,1498504,1466594,1435062,1456091,1440028,1385406,1339411,1295135,1262509,1242414,1217530,1196208,1177137,1159849,1144377,1130564,1117759,1105807,1094684,1084573,1075173,1065988,1056702,1047736,1039257,1030846,1022143,1013252
29,Homens,0,BR,Brasil,1363555,1382907,1401513,1421982,1451825,1493446,1542556,1594136,1640705,1677467,1697041,1702144,1706455,1711181,1708394,1696450,1677687,1653429,1629422,1614275,1611943,1617253,1621094,1621123,1622875,1624982,1626523,1629280,1630248,1619224,1594264,1570515,1550648,1536108,1525102,1514364,1478777,1468019,1461805,1439780,1447372,1456911,1451359,1466286,1496194,1464390,1432959,1454010,1438018,1383522,1337632,1293462,1260926,1240895,1216081,1194823,1175812,1158583,1143162,1129397,1116637,1104729,1093648,1083579,1074219,1065071,1055819,1046891,1038444,1030064,1021392
30,Homens,0,BR,Brasil,1343169,1358924,1378281,1396905,1417435,1447348,1488985,1538048,1589536,1636007,1669664,1686585,1693734,1699508,1704599,1701416,1688841,1669428,1644549,1622384,1609123,1606464,1610070,1613394,1614794,1617033,1619618,1621642,1624880,1626333,1615820,1591187,1567532,1547743,1533272,1522323,1511633,1476143,1465432,1459261,1437308,1444932,1454520,1449040,1464004,1493922,1462220,1430890,1451963,1436043,1381671,1335884,1291815,1259368,1239405,1214659,1193464,1174510,1157335,1141968,1128249,1115537,1103671,1092630,1082603,1073282,1064167,1054955,1046059,1037645,1029299
