33,Mulheres,0,BR,Brasil,1360861,1368280,1377767,1389917,1406277,1426618,1445500,1465843,1496297,1539786,1589424,1639885,1685261,1719581,1737620,1742212,1743233,1743049,1734804,1719598,1700152,1675520,1651029,1633818,1628763,1632010,1636113,1637043,1637031,1634807,1630199,1626293,1620837,1603760,1570256,1538379,1511725,1491680,1476723,1470839,1434809,1423162,1415699,1392801,1398541,1406717,1401248,1415735,1444698,1413936,1383484,1403738,1388515,1335751,1291579,1248430,1216180,1196722,1172584,1151845,1133267,1116395,1101271,1087728,1075138,1063346,1052384,1042387,1033090,1024015,1014826
34,Mulheres,0,BR,Brasil,1350289,1358991,1366467,1376000,1388203,1404600,1424967,1443856,1464189,1494614,1536185,1584070,1635472,1681505,1715986,1733812,1738129,1738811,1738232,1731154,1717152,1697418,1672095,1647423,1631031,1626257,1629768,1634137,1635335,1635595,1633638,1629182,1625282,1619836,1602772,1569286,1537431,1510792,1490753,1475801,1469917,1433915,1422297,1414855,1391989,1397744,1405930,1400481,1414975,1443940,1413209,1382789,1403048,1387844,1335119,1290981,1247864,1215641,1196201,1172088,1151363,1132804,1115949,1100840,1087308,1074733,1062952,1052004,1042020,1032730,1023665
35,Mulheres,0,BR,Brasil,1334380,1348301,1357061,1364584,1374169,1386410,1402844,1423226,1442115,1462433,1491177,1531226,1579956,1631930,1678087,1712364,1729925,1733937,1734283,1734747,1728694,1714329,1694021,1668649,1644565,1628443,1623916,1627659,1632264,1633700,1634197,1632375,1627938,1624050,1618620,1601574,1568116,1536286,1509671,1489645,1474704,1468840,1432885,1421296,1413882,1391051,1396822,1405025,1399597,1414102,1443071,1412373,1381990,1402254,1387074,1334395,1290293,1247211,1215020,1195606,1171513,1150808,1132271,1115434,1100343,1086825,1074265,1062501,1051562,1041594,1032316
36,Mulheres,0,BR,Brasil,1310973,1332281,1346244,1355051,1362629,1372261,1384538,1400997,1421390,1440270,1459142,1486559,1527355,1576584,1628656,1674605,1708638,1725923,1729647,1730917,1732251,1725754,1710921,1690690,1665669,1641849,1625969,1621658,1625607,1630422,1632064,1632687,1630887,1626470,1622601,1617190,1600168,1566749,1534955,1508368,1488362,1473452,1467619,1431721,1420167,1412783,1389993,1395779,1404002,1398600,1413114,1442083,1411429,1381086,1401357,1386203,1333576,1289519,1246475,1214318,1194928,1170865,1150182,1131669,1114850,1099778,1086281,1073739,1061989,1051070,1041113
37,Mulheres,0,BR,Brasil,1281568,1308751,1330100,1344105,1352963,1360593,1370264,1382576,1399048,1419444,1437073,1454802,1482889,1524113,1573418,1625286,1671005,1704794,1721824,1726372,1728363,1729187,1722303,1707654,1687843,1663055,1639460,1623790,1619670,1623799,1628792,1630539,1631186,1629403,1625007,1621161,1615765,1598769,1565386,1533627,1507072,1487097,1472230,1466429,1430583,1419065,1411709,1388959,1394765,1402998,1397625,1412148,1441120,1410504,1380200,1400477,1385352,1332774,1288757,1245755,1213633,1194265,1170226,1149571,1131078,1114281,1099228,1085746,1073225,1061488,1050583
38,Mulheres,0,BR,Brasil,1253572,1279216,1306436,1327826,1341882,1350793,1358461,1368166,1380490,1396975,1416285,1432937,1451260,1479732,1521024,1570139,1621793,1667290,1700859,1718610,1723756,1725154,1725664,1719053,1704919,1685312,1660729,1637330,1621839,1617886,1622170,1627255,1629027,1629692,1627932,1623553,1619725,1614345,1597377,1564033,1532308,1505791,1485864,1471033,1465265,1429469,1417986,1410657,1387946,1393771,1402021,1396671,1411201,1440176,1409601,1379335,1399615,1384520,1331987,1288014,1245049,1212961,1193616,1169602,1148973,1130500,1113724,1098689,1085223,1072718,1060997
39,Mulheres,0,BR,Brasil,1220296,1251083,1276764,1304025,1325460,1339565,1348524,1356215,1365918,1378256,1393810,1412273,1429461,1448141,1476682,1517813,1566727,1618186,1663495,1697693,1715916,1720401,1721517,1722378,1716415,1702454,1683027,1658623,1635397,1620069,1616256,1620629,1625732,1627523,1628207,1626471,1622107,1618299,1612933,1595992,1562688,1531008,1504542,1484656,1469861,1464128,1428382,1416931,1409630,1386956,1392797,1401065,1395737,1410279,1439253,1408713,1378487,1398772,1383703,1331219,1287286,1244358,1212303,1192981,1168992,1148385,1129935,1113178,1098160,1084713,1072223
40,Mulheres,0,BR,Brasil,1184950,1217668,1248493,1274217,1301515,1322998,1337138,1346119,1353804,1363515,1375048,1389887,1408822,1426340,1445103,1473517,1514480,1563218,1614501,1660358,1694905,1712400,1716647,1718159,1719343,1713539,1699743,1680491,1656263,1633206,1618033,1614310,1618715,1623844,1625662,1626372,1624665,1620331,1616544,1611205,1594298,1561056,1529444,1503041,1483205,1468456,1462759,1427074,1415662,1408395,1385769,1391627,1399913,1394617,1409169,1438140,1407648,1377466,1397760,1382720,1330293,1286409,1243528,1211511,1192219,1168257,1147680,1129256,1112520,1097526,1084099
41,Mulheres,0,BR,Brasil,1149261,1182182,1214939,1245803,1271559,1298899,1320413,1334561,1343530,1351219,1360244,1371157,1386430,1405677,1423288,1441950,1470221,1511025,1559611,1611354,1657458,1691202,1708495,1713195,1714715,1716042,1710390,1696759,1677679,1653624,1630735,1615669,1611999,1616442,1621602,1623456,1624195,1622524,1618229,1614474,1609167,1592317,1559160,1527625,1501294,1481517,1466822,1461164,1425555,1414188,1406958,1384384,1390266,1398571,1393311,1407877,1436849,1406411,1376279,1396581,1381576,1329217,1285386,1242563,1210588,1191330,1167401,1146860,1128462,1111756,1096786
42,Mulheres,0,BR,Brasil,1112839,1146353,1179307,1212099,1242987,1268785,1296148,1317661,1331787,1340761,1347861,1356361,1367658,1383217,1402574,1420109,1438644,1466784,1507451,1556438,1608329,1653564,1687137,1704940,1709834,1711479,1712932,1707419,1693936,1675014,1651116,1628343,1613348,1609725,1614200,1619393,1621278,1622052,1620414,1616155,1612433,1607168,1590381,1557305,1525848,1499585,1479868,1465224,1459608,1424068,1412742,1405553,1383032,1388934,1397259,1392033,1406610,1435584,1405198,1375119,1395427,1380458,1328165,1284386,1241618,1209685,1190460,1166567,1146055,1127685,1111007
